,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,mutation,selection_method
0,512,16,100,100,156720.604981,0.3,10.0,37.70222115516663,u_c_hilo.0,0.0,roulette wheel
1,512,16,100,100,154324.765746,0.3,10.0,38.95511770248413,u_c_hilo.0,10.0,roulette wheel
2,512,16,100,100,154063.31167100006,0.3,10.0,40.87779784202576,u_c_hilo.0,20.0,roulette wheel
3,512,16,100,100,154033.94823999997,0.3,10.0,42.60986876487732,u_c_hilo.0,30.0,roulette wheel
4,512,16,100,100,158908.424011,0.3,20.0,38.31413817405701,u_c_hilo.0,0.0,roulette wheel
5,512,16,100,100,154077.59747200002,0.3,20.0,40.48588681221008,u_c_hilo.0,10.0,roulette wheel
6,512,16,100,100,153823.27060299998,0.3,20.0,43.92669105529785,u_c_hilo.0,20.0,roulette wheel
7,512,16,100,100,153954.058715,0.3,20.0,46.26664185523987,u_c_hilo.0,30.0,roulette wheel
8,512,16,100,100,158908.424011,0.3,30.0,45.62926006317139,u_c_hilo.0,0.0,roulette wheel
9,512,16,100,100,154344.91151200002,0.3,30.0,50.42516398429871,u_c_hilo.0,10.0,roulette wheel
10,512,16,100,100,154033.94823999997,0.3,30.0,52.60447788238525,u_c_hilo.0,20.0,roulette wheel
11,512,16,100,100,153564.56004900008,0.3,30.0,55.72112703323364,u_c_hilo.0,30.0,roulette wheel
12,512,16,100,100,7953503.625,0.3,10.0,53.30974698066712,u_c_hihi.0,0.0,roulette wheel
13,512,16,100,100,7814330.9375,0.3,10.0,55.28270387649536,u_c_hihi.0,10.0,roulette wheel
14,512,16,100,100,7507798.9375,0.3,10.0,55.84172296524048,u_c_hihi.0,20.0,roulette wheel
15,512,16,100,100,7605737.640625,0.3,10.0,56.11687397956848,u_c_hihi.0,30.0,roulette wheel
16,512,16,100,100,8010686.0625,0.3,20.0,50.30086708068848,u_c_hihi.0,0.0,roulette wheel
17,512,16,100,100,7612572.649411999,0.3,20.0,53.23677897453308,u_c_hihi.0,10.0,roulette wheel
18,512,16,100,100,7565629.409973999,0.3,20.0,54.09161424636841,u_c_hihi.0,20.0,roulette wheel
19,512,16,100,100,7510369.148437,0.3,20.0,54.562477827072144,u_c_hihi.0,30.0,roulette wheel
