,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,mutation,selection_method
0,512,16,100,100,101223.824745,0.3,10.0,60.94435262680054,u_s_hilo.0,0.0,roulette wheel
1,512,16,100,100,101377.428098,0.3,10.0,61.33936929702759,u_s_hilo.0,10.0,roulette wheel
2,512,16,100,100,99154.66693800002,0.3,10.0,60.5068416595459,u_s_hilo.0,20.0,roulette wheel
3,512,16,100,100,100492.580436,0.3,10.0,58.96118903160095,u_s_hilo.0,30.0,roulette wheel
4,512,16,100,100,107100.607423,0.3,20.0,55.88827586174011,u_s_hilo.0,0.0,roulette wheel
5,512,16,100,100,103127.523649,0.3,20.0,57.30875277519226,u_s_hilo.0,10.0,roulette wheel
6,512,16,100,100,103864.384066,0.3,20.0,55.19098901748657,u_s_hilo.0,20.0,roulette wheel
7,512,16,100,100,107569.371827,0.3,20.0,70.41938924789429,u_s_hilo.0,30.0,roulette wheel
8,512,16,100,100,124585.661377,0.3,30.0,68.83494925498962,u_s_hilo.0,0.0,roulette wheel
9,512,16,100,100,116268.744997,0.3,30.0,64.86172366142273,u_s_hilo.0,10.0,roulette wheel
10,512,16,100,100,114146.027159,0.3,30.0,61.63559603691101,u_s_hilo.0,20.0,roulette wheel
11,512,16,100,100,112802.437838,0.3,30.0,60.446739196777344,u_s_hilo.0,30.0,roulette wheel
12,512,16,100,100,4611381.857908999,0.3,10.0,58.129592418670654,u_s_hihi.0,0.0,roulette wheel
13,512,16,100,100,4787349.51025,0.3,10.0,56.84402942657471,u_s_hihi.0,10.0,roulette wheel
14,512,16,100,100,4570548.002559999,0.3,10.0,57.34422707557678,u_s_hihi.0,20.0,roulette wheel
15,512,16,100,100,4656850.230588999,0.3,10.0,57.61377906799317,u_s_hihi.0,30.0,roulette wheel
16,512,16,100,100,4687208.74591,0.3,20.0,51.60191988945007,u_s_hihi.0,0.0,roulette wheel
17,512,16,100,100,4693990.262692,0.3,20.0,52.27726697921753,u_s_hihi.0,10.0,roulette wheel
18,512,16,100,100,4631687.442077999,0.3,20.0,52.599910736083984,u_s_hihi.0,20.0,roulette wheel
19,512,16,100,100,4814259.420407997,0.3,20.0,53.141865730285645,u_s_hihi.0,30.0,roulette wheel
20,512,16,100,100,4845463.322982999,0.3,30.0,52.94454574584961,u_s_hihi.0,0.0,roulette wheel
21,512,16,100,100,4931877.463774998,0.3,30.0,53.3173406124115,u_s_hihi.0,10.0,roulette wheel
22,512,16,100,100,4719498.890625,0.3,30.0,53.63046622276306,u_s_hihi.0,20.0,roulette wheel
23,512,16,100,100,4717927.874664001,0.3,30.0,56.50571846961975,u_s_hihi.0,30.0,roulette wheel
24,512,16,100,100,137609.006532,0.3,10.0,65.48627543449402,u_s_lohi.0,0.0,roulette wheel
25,512,16,100,100,133033.881323,0.3,10.0,63.77435231208801,u_s_lohi.0,10.0,roulette wheel
26,512,16,100,100,131602.547446,0.3,10.0,62.15583777427673,u_s_lohi.0,20.0,roulette wheel
27,512,16,100,100,134492.281247,0.3,10.0,62.15644717216492,u_s_lohi.0,30.0,roulette wheel
28,512,16,100,100,135684.166992,0.3,20.0,57.0227952003479,u_s_lohi.0,0.0,roulette wheel
29,512,16,100,100,132822.2243219999,0.3,20.0,55.612313747406006,u_s_lohi.0,10.0,roulette wheel
30,512,16,100,100,132794.604035,0.3,20.0,57.59150981903076,u_s_lohi.0,20.0,roulette wheel
31,512,16,100,100,133841.32466399996,0.3,20.0,57.00735402107239,u_s_lohi.0,30.0,roulette wheel
32,512,16,100,100,144401.063478,0.3,30.0,54.67263913154602,u_s_lohi.0,0.0,roulette wheel
33,512,16,100,100,133511.985841,0.3,30.0,53.875253200531006,u_s_lohi.0,10.0,roulette wheel
34,512,16,100,100,134004.3059489999,0.3,30.0,54.671218156814575,u_s_lohi.0,20.0,roulette wheel
35,512,16,100,100,138710.703435,0.3,30.0,54.73380088806152,u_s_lohi.0,30.0,roulette wheel
36,512,16,100,100,3708.351794,0.3,10.0,57.48537564277649,u_s_lolo.0,0.0,roulette wheel
37,512,16,100,100,3555.2346999999995,0.3,10.0,57.8949339389801,u_s_lolo.0,10.0,roulette wheel
38,512,16,100,100,3583.9033009999994,0.3,10.0,57.99717402458191,u_s_lolo.0,20.0,roulette wheel
39,512,16,100,100,3633.188405,0.3,10.0,58.84973049163818,u_s_lolo.0,30.0,roulette wheel
40,512,16,100,100,3727.606322,0.3,20.0,53.02236771583557,u_s_lolo.0,0.0,roulette wheel
41,512,16,100,100,3828.842882,0.3,20.0,53.456193685531616,u_s_lolo.0,10.0,roulette wheel
42,512,16,100,100,3691.234563000001,0.3,20.0,54.17159223556519,u_s_lolo.0,20.0,roulette wheel
43,512,16,100,100,3971.430429999999,0.3,20.0,58.48035430908203,u_s_lolo.0,30.0,roulette wheel
44,512,16,100,100,4389.690181999999,0.3,30.0,60.99920392036438,u_s_lolo.0,0.0,roulette wheel
45,512,16,100,100,4064.109379000002,0.3,30.0,57.89330744743347,u_s_lolo.0,10.0,roulette wheel
46,512,16,100,100,3964.025773,0.3,30.0,63.737855434417725,u_s_lolo.0,20.0,roulette wheel
47,512,16,100,100,4257.388277999999,0.3,30.0,64.009512424469,u_s_lolo.0,30.0,roulette wheel
48,512,16,100,100,75421.00911599999,0.3,10.0,66.62174797058105,u_i_hilo.0,0.0,roulette wheel
49,512,16,100,100,75631.432005,0.3,10.0,66.79643988609314,u_i_hilo.0,10.0,roulette wheel
50,512,16,100,100,75321.879578,0.3,10.0,69.43214106559753,u_i_hilo.0,20.0,roulette wheel
51,512,16,100,100,75409.509131,0.3,10.0,66.14446783065796,u_i_hilo.0,30.0,roulette wheel
52,512,16,100,100,77645.01104000001,0.3,20.0,57.55084562301636,u_i_hilo.0,0.0,roulette wheel
53,512,16,100,100,75991.19340099998,0.3,20.0,58.995685338974,u_i_hilo.0,10.0,roulette wheel
54,512,16,100,100,77075.073752,0.3,20.0,60.44004011154175,u_i_hilo.0,20.0,roulette wheel
55,512,16,100,100,75792.13297800001,0.3,20.0,61.15564441680908,u_i_hilo.0,30.0,roulette wheel
56,512,16,100,100,76610.15421800001,0.3,30.0,58.25068092346192,u_i_hilo.0,0.0,roulette wheel
57,512,16,100,100,79461.55842499998,0.3,30.0,60.75178909301758,u_i_hilo.0,10.0,roulette wheel
58,512,16,100,100,75891.64391200001,0.3,30.0,59.86385440826416,u_i_hilo.0,20.0,roulette wheel
59,512,16,100,100,75820.56500599999,0.3,30.0,56.52162313461304,u_i_hilo.0,30.0,roulette wheel
60,512,16,100,100,3148685.635924,0.3,10.0,60.684616804122925,u_i_hihi.0,0.0,roulette wheel
61,512,16,100,100,3149820.083983,0.3,10.0,57.3270959854126,u_i_hihi.0,10.0,roulette wheel
62,512,16,100,100,3141907.5585940005,0.3,10.0,58.36546993255615,u_i_hihi.0,20.0,roulette wheel
63,512,16,100,100,3100891.6595430006,0.3,10.0,60.09235501289368,u_i_hihi.0,30.0,roulette wheel
64,512,16,100,100,3098972.526612,0.3,20.0,55.06040143966675,u_i_hihi.0,0.0,roulette wheel
65,512,16,100,100,3105796.173826,0.3,20.0,57.87808132171631,u_i_hihi.0,10.0,roulette wheel
66,512,16,100,100,3087704.987670001,0.3,20.0,60.21977138519287,u_i_hihi.0,20.0,roulette wheel
67,512,16,100,100,3106824.7578120003,0.3,20.0,62.65437197685242,u_i_hihi.0,30.0,roulette wheel
68,512,16,100,100,3227723.599693,0.3,30.0,60.15144991874695,u_i_hihi.0,0.0,roulette wheel
69,512,16,100,100,3120976.772948,0.3,30.0,61.47464513778687,u_i_hihi.0,10.0,roulette wheel
70,512,16,100,100,3139964.4179670005,0.3,30.0,64.37172412872314,u_i_hihi.0,20.0,roulette wheel
71,512,16,100,100,3113405.710045,0.3,30.0,63.63704228401184,u_i_hihi.0,30.0,roulette wheel
72,512,16,100,100,109973.119294,0.3,10.0,75.27515077590942,u_i_lohi.0,0.0,roulette wheel
73,512,16,100,100,110339.072203,0.3,10.0,69.83255982398987,u_i_lohi.0,10.0,roulette wheel
74,512,16,100,100,109486.056244,0.3,10.0,70.93543481826782,u_i_lohi.0,20.0,roulette wheel
75,512,16,100,100,108484.184891,0.3,10.0,68.49049234390259,u_i_lohi.0,30.0,roulette wheel
76,512,16,100,100,115580.522708,0.3,20.0,63.862586975097656,u_i_lohi.0,0.0,roulette wheel
77,512,16,100,100,111218.983307,0.3,20.0,60.2716920375824,u_i_lohi.0,10.0,roulette wheel
78,512,16,100,100,110428.98762699998,0.3,20.0,60.43786692619324,u_i_lohi.0,20.0,roulette wheel
79,512,16,100,100,111051.406464,0.3,20.0,64.37668919563293,u_i_lohi.0,30.0,roulette wheel
80,512,16,100,100,117393.186587,0.3,30.0,60.55000853538513,u_i_lohi.0,0.0,roulette wheel
81,512,16,100,100,113253.400834,0.3,30.0,61.13426017761231,u_i_lohi.0,10.0,roulette wheel
82,512,16,100,100,113162.72788999997,0.3,30.0,62.693406105041504,u_i_lohi.0,20.0,roulette wheel
83,512,16,100,100,113133.359039,0.3,30.0,64.20022654533386,u_i_lohi.0,30.0,roulette wheel
84,512,16,100,100,2642.917751,0.3,10.0,69.03783535957336,u_i_lolo.0,0.0,roulette wheel
85,512,16,100,100,2622.974283000001,0.3,10.0,70.38862371444702,u_i_lolo.0,10.0,roulette wheel
86,512,16,100,100,2647.600121000001,0.3,10.0,67.6036684513092,u_i_lolo.0,20.0,roulette wheel
87,512,16,100,100,2623.400467000001,0.3,10.0,71.1563925743103,u_i_lolo.0,30.0,roulette wheel
88,512,16,100,100,2709.1189,0.3,20.0,61.91472697257996,u_i_lolo.0,0.0,roulette wheel
89,512,16,100,100,2753.137314,0.3,20.0,62.86202836036682,u_i_lolo.0,10.0,roulette wheel
90,512,16,100,100,2652.006417,0.3,20.0,63.98657155036926,u_i_lolo.0,20.0,roulette wheel
91,512,16,100,100,2628.6766080000007,0.3,20.0,62.61092066764832,u_i_lolo.0,30.0,roulette wheel
92,512,16,100,100,2723.9643630000005,0.3,30.0,66.90883898735046,u_i_lolo.0,0.0,roulette wheel
93,512,16,100,100,2778.4801850000003,0.3,30.0,65.10659956932068,u_i_lolo.0,10.0,roulette wheel
94,512,16,100,100,2726.0305450000005,0.3,30.0,62.96446394920349,u_i_lolo.0,20.0,roulette wheel
95,512,16,100,100,2645.1880020000003,0.3,30.0,67.26985335350037,u_i_lolo.0,30.0,roulette wheel
96,512,16,100,100,161029.96156499998,0.3,10.0,72.28814744949341,u_c_hilo.0,0.0,roulette wheel
97,512,16,100,100,163756.378907,0.3,10.0,73.1993887424469,u_c_hilo.0,10.0,roulette wheel
98,512,16,100,100,163759.53848300004,0.3,10.0,70.79574942588806,u_c_hilo.0,20.0,roulette wheel
99,512,16,100,100,159771.18069500002,0.3,10.0,68.45320868492126,u_c_hilo.0,30.0,roulette wheel
100,512,16,100,100,203885.54193000004,0.3,20.0,69.86682176589966,u_c_hilo.0,0.0,roulette wheel
101,512,16,100,100,204612.45465100007,0.3,20.0,65.60778856277466,u_c_hilo.0,10.0,roulette wheel
102,512,16,100,100,199347.135193,0.3,20.0,66.03590965270996,u_c_hilo.0,20.0,roulette wheel
103,512,16,100,100,204581.51406800005,0.3,20.0,68.05969548225403,u_c_hilo.0,30.0,roulette wheel
104,512,16,100,100,214310.422731,0.3,30.0,69.12276601791382,u_c_hilo.0,0.0,roulette wheel
105,512,16,100,100,245308.948853,0.3,30.0,70.11362624168396,u_c_hilo.0,10.0,roulette wheel
106,512,16,100,100,231320.715819,0.3,30.0,66.56555581092834,u_c_hilo.0,20.0,roulette wheel
107,512,16,100,100,235638.363098,0.3,30.0,67.44097542762756,u_c_hilo.0,30.0,roulette wheel
108,512,16,100,100,8144339.234983999,0.3,10.0,66.90973329544067,u_c_hihi.0,0.0,roulette wheel
109,512,16,100,100,8187959.195797,0.3,10.0,65.69809913635254,u_c_hihi.0,10.0,roulette wheel
110,512,16,100,100,8164728.476805,0.3,10.0,64.02421879768372,u_c_hihi.0,20.0,roulette wheel
111,512,16,100,100,8280123.609312,0.3,10.0,64.40455889701843,u_c_hihi.0,30.0,roulette wheel
112,512,16,100,100,8591713.267458001,0.3,20.0,62.57476878166199,u_c_hihi.0,0.0,roulette wheel
113,512,16,100,100,8313318.425782,0.3,20.0,62.9920220375061,u_c_hihi.0,10.0,roulette wheel
114,512,16,100,100,8847558.984375,0.3,20.0,60.03093791007996,u_c_hihi.0,20.0,roulette wheel
115,512,16,100,100,8597559.03711,0.3,20.0,58.67908596992493,u_c_hihi.0,30.0,roulette wheel
116,512,16,100,100,9624477.082031,0.3,30.0,63.40644335746765,u_c_hihi.0,0.0,roulette wheel
117,512,16,100,100,9115100.375,0.3,30.0,59.08301973342896,u_c_hihi.0,10.0,roulette wheel
118,512,16,100,100,9834650.929688,0.3,30.0,58.73038959503174,u_c_hihi.0,20.0,roulette wheel
