,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,mutation,selection_method
0,512,16,100,100,157585.48670900002,0.3,10.0,80.57811784744263,u_c_hilo.0,0.0,roulette wheel
1,512,16,100,100,155337.260254,0.3,10.0,72.85077500343323,u_c_hilo.0,10.0,roulette wheel
2,512,16,100,100,154114.25746100003,0.3,10.0,73.22160267829895,u_c_hilo.0,20.0,roulette wheel
3,512,16,100,100,154033.94823999997,0.3,10.0,74.0305335521698,u_c_hilo.0,30.0,roulette wheel
4,512,16,100,100,158908.424011,0.3,20.0,71.77265954017639,u_c_hilo.0,0.0,roulette wheel
5,512,16,100,100,154033.94823999997,0.3,20.0,72.46009111404419,u_c_hilo.0,10.0,roulette wheel
6,512,16,100,100,154425.81023200008,0.3,20.0,73.66919159889221,u_c_hilo.0,20.0,roulette wheel
7,512,16,100,100,154033.94823999997,0.3,20.0,74.10073256492615,u_c_hilo.0,30.0,roulette wheel
8,512,16,100,100,158908.424011,0.3,30.0,66.27879118919373,u_c_hilo.0,0.0,roulette wheel
9,512,16,100,100,155344.45619,0.3,30.0,67.65809106826782,u_c_hilo.0,10.0,roulette wheel
10,512,16,100,100,154034.585631,0.3,30.0,68.4014585018158,u_c_hilo.0,20.0,roulette wheel
11,512,16,100,100,153920.12709600007,0.3,30.0,69.26472449302673,u_c_hilo.0,30.0,roulette wheel
12,512,16,100,100,8109440.191406,0.3,10.0,77.75375962257385,u_c_hihi.0,0.0,roulette wheel
13,512,16,100,100,7596232.525391,0.3,10.0,79.966468334198,u_c_hihi.0,10.0,roulette wheel
14,512,16,100,100,7531612.296453998,0.3,10.0,79.73284983634949,u_c_hihi.0,20.0,roulette wheel
15,512,16,100,100,7594752.642157,0.3,10.0,81.07562017440796,u_c_hihi.0,30.0,roulette wheel
16,512,16,100,100,8109440.191406,0.3,20.0,78.46916627883911,u_c_hihi.0,0.0,roulette wheel
17,512,16,100,100,7861160.300781,0.3,20.0,79.85341548919678,u_c_hihi.0,10.0,roulette wheel
18,512,16,100,100,7812071.53125,0.3,20.0,80.5299243927002,u_c_hihi.0,20.0,roulette wheel
19,512,16,100,100,7545306.335938,0.3,20.0,81.82377195358276,u_c_hihi.0,30.0,roulette wheel
20,512,16,100,100,8109440.191406,0.3,30.0,73.8329222202301,u_c_hihi.0,0.0,roulette wheel
21,512,16,100,100,7754691.337525,0.3,30.0,75.43497967720032,u_c_hihi.0,10.0,roulette wheel
22,512,16,100,100,7717190.260867001,0.3,30.0,76.6901466846466,u_c_hihi.0,20.0,roulette wheel
23,512,16,100,100,7535693.163211,0.3,30.0,77.88114261627197,u_c_hihi.0,30.0,roulette wheel
24,512,16,100,100,263891.862426,0.3,10.0,71.14322400093079,u_c_lohi.0,0.0,roulette wheel
25,512,16,100,100,248654.9455190001,0.3,10.0,72.35235595703125,u_c_lohi.0,10.0,roulette wheel
26,512,16,100,100,244650.26306200004,0.3,10.0,73.1072244644165,u_c_lohi.0,20.0,roulette wheel
27,512,16,100,100,244846.298828,0.3,10.0,73.63282012939453,u_c_lohi.0,30.0,roulette wheel
28,512,16,100,100,263891.862426,0.3,20.0,71.55481028556824,u_c_lohi.0,0.0,roulette wheel
29,512,16,100,100,256138.644532,0.3,20.0,72.93412137031555,u_c_lohi.0,10.0,roulette wheel
30,512,16,100,100,245850.30648600007,0.3,20.0,73.77118182182312,u_c_lohi.0,20.0,roulette wheel
31,512,16,100,100,246352.351097,0.3,20.0,74.43388319015503,u_c_lohi.0,30.0,roulette wheel
32,512,16,100,100,263891.862426,0.3,30.0,66.70021629333496,u_c_lohi.0,0.0,roulette wheel
33,512,16,100,100,248506.87304700003,0.3,30.0,67.89319229125977,u_c_lohi.0,10.0,roulette wheel
34,512,16,100,100,246254.146728,0.3,30.0,69.38192391395569,u_c_lohi.0,20.0,roulette wheel
35,512,16,100,100,263165.948243,0.3,30.0,70.114670753479,u_c_lohi.0,30.0,roulette wheel
36,512,16,100,100,5429.059412,0.3,10.0,77.67731666564941,u_c_lolo.0,0.0,roulette wheel
37,512,16,100,100,5186.323861,0.3,10.0,78.61426997184753,u_c_lolo.0,10.0,roulette wheel
38,512,16,100,100,5189.122614000002,0.3,10.0,79.12013506889343,u_c_lolo.0,20.0,roulette wheel
39,512,16,100,100,5184.635367000001,0.3,10.0,80.53739929199219,u_c_lolo.0,30.0,roulette wheel
40,512,16,100,100,5429.059412,0.3,20.0,78.0066831111908,u_c_lolo.0,0.0,roulette wheel
41,512,16,100,100,5207.514162,0.3,20.0,79.16041660308838,u_c_lolo.0,10.0,roulette wheel
42,512,16,100,100,5184.972122,0.3,20.0,80.03062605857849,u_c_lolo.0,20.0,roulette wheel
43,512,16,100,100,5201.719105000002,0.3,20.0,81.0729591846466,u_c_lolo.0,30.0,roulette wheel
44,512,16,100,100,5429.059412,0.3,30.0,73.47953009605408,u_c_lolo.0,0.0,roulette wheel
45,512,16,100,100,5234.915403999999,0.3,30.0,75.25499558448792,u_c_lolo.0,10.0,roulette wheel
46,512,16,100,100,5185.659602000001,0.3,30.0,76.94257473945618,u_c_lolo.0,20.0,roulette wheel
47,512,16,100,100,5185.809345,0.3,30.0,77.45107865333557,u_c_lolo.0,30.0,roulette wheel
48,512,16,100,100,157585.48670900002,0.5,10.0,75.03866004943848,u_c_hilo.0,0.0,roulette wheel
49,512,16,100,100,154705.51861400006,0.5,10.0,76.55300426483154,u_c_hilo.0,10.0,roulette wheel
50,512,16,100,100,154266.76323299998,0.5,10.0,76.67655944824219,u_c_hilo.0,20.0,roulette wheel
51,512,16,100,100,153857.38219500007,0.5,10.0,77.69544315338135,u_c_hilo.0,30.0,roulette wheel
52,512,16,100,100,158908.424011,0.5,20.0,77.15841484069824,u_c_hilo.0,0.0,roulette wheel
53,512,16,100,100,154155.547608,0.5,20.0,78.64065194129944,u_c_hilo.0,10.0,roulette wheel
54,512,16,100,100,154292.05159000002,0.5,20.0,79.63131093978882,u_c_hilo.0,20.0,roulette wheel
55,512,16,100,100,154307.90348300006,0.5,20.0,80.15287208557129,u_c_hilo.0,30.0,roulette wheel
56,512,16,100,100,158908.424011,0.5,30.0,72.45746684074402,u_c_hilo.0,0.0,roulette wheel
