,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,selection_method
35,512,16,100,200,6305.925334999997,0.5,30.0,158.31296515464788,u_c_lolo.0,roulette wheel
36,512,16,200,100,6335.446722000002,0.3,10.0,158.47085404396057,u_c_lolo.0,roulette wheel
37,512,16,200,100,8068.820172,0.3,20.0,133.09492135047913,u_c_lolo.0,roulette wheel
38,512,16,200,100,8871.175834,0.3,30.0,131.37357687950134,u_c_lolo.0,roulette wheel
39,512,16,200,100,7357.574733999998,0.5,10.0,191.0098247528076,u_c_lolo.0,roulette wheel
40,512,16,200,100,8593.825075,0.5,20.0,186.10690999031067,u_c_lolo.0,roulette wheel
41,512,16,200,100,9013.100389,0.5,30.0,224.99819707870483,u_c_lolo.0,roulette wheel
42,512,16,200,200,5488.634989000001,0.3,10.0,308.93924188613886,u_c_lolo.0,roulette wheel
43,512,16,200,200,7000.202570999999,0.3,20.0,302.8148012161255,u_c_lolo.0,roulette wheel
44,512,16,200,200,7401.293912000001,0.3,30.0,273.18928623199463,u_c_lolo.0,roulette wheel
45,512,16,200,200,5483.74298,0.5,10.0,430.6228380203247,u_c_lolo.0,roulette wheel
46,512,16,200,200,7324.709613999998,0.5,20.0,501.053759098053,u_c_lolo.0,roulette wheel
47,512,16,200,200,8265.762748000001,0.5,30.0,467.56116914749146,u_c_lolo.0,roulette wheel
48,512,16,100,100,270214.4714330001,0.3,10.0,66.86532402038574,u_c_lohi.0,roulette wheel
49,512,16,100,100,294682.753907,0.3,20.0,71.27376794815062,u_c_lohi.0,roulette wheel
50,512,16,100,100,276743.71679700003,0.3,30.0,61.41284990310669,u_c_lohi.0,roulette wheel
51,512,16,100,100,276001.21063100005,0.5,10.0,70.88688898086549,u_c_lohi.0,roulette wheel
52,512,16,100,100,292460.011962,0.5,20.0,91.2466995716095,u_c_lohi.0,roulette wheel
53,512,16,100,100,348115.418029,0.5,30.0,80.74878287315369,u_c_lohi.0,roulette wheel
54,512,16,100,200,274076.6628390001,0.3,10.0,126.17432284355164,u_c_lohi.0,roulette wheel
55,512,16,100,200,278211.839445,0.3,20.0,133.8902401924133,u_c_lohi.0,roulette wheel
56,512,16,100,200,274640.1705310001,0.3,30.0,116.78974795341492,u_c_lohi.0,roulette wheel
57,512,16,100,200,278266.487182,0.5,10.0,138.4593641757965,u_c_lohi.0,roulette wheel
58,512,16,100,200,268624.398291,0.5,20.0,168.37053275108337,u_c_lohi.0,roulette wheel
59,512,16,100,200,290588.64776599995,0.5,30.0,155.0826051235199,u_c_lohi.0,roulette wheel
60,512,16,200,100,290344.61474700004,0.3,10.0,159.74485993385315,u_c_lohi.0,roulette wheel
61,512,16,200,100,373719.135745,0.3,20.0,143.00638198852542,u_c_lohi.0,roulette wheel
62,512,16,200,100,393540.8330080001,0.3,30.0,133.50638508796692,u_c_lohi.0,roulette wheel
63,512,16,200,100,332600.632082,0.5,10.0,264.5045599937439,u_c_lohi.0,roulette wheel
64,512,16,200,100,394734.9836449999,0.5,20.0,253.50730681419373,u_c_lohi.0,roulette wheel
65,512,16,200,100,474120.611328,0.5,30.0,236.29534792900085,u_c_lohi.0,roulette wheel
66,512,16,200,200,267658.6313460001,0.3,10.0,306.8432302474976,u_c_lohi.0,roulette wheel
67,512,16,200,200,267718.1528330001,0.3,20.0,267.6870059967041,u_c_lohi.0,roulette wheel
68,512,16,200,200,273451.60876300005,0.3,30.0,252.5922679901123,u_c_lohi.0,roulette wheel
69,512,16,200,200,270382.46099899994,0.5,10.0,347.61050391197205,u_c_lohi.0,roulette wheel
70,512,16,200,200,269371.29675100005,0.5,20.0,384.144012928009,u_c_lohi.0,roulette wheel
71,512,16,200,200,324554.35644400003,0.5,30.0,432.0650908946991,u_c_lohi.0,roulette wheel
72,512,16,100,100,162389.80114599998,0.3,10.0,76.50102996826172,u_c_hilo.0,roulette wheel
73,512,16,100,100,181222.11404400002,0.3,20.0,73.02872490882874,u_c_hilo.0,roulette wheel
74,512,16,100,100,188340.110597,0.3,30.0,61.91234493255615,u_c_hilo.0,roulette wheel
75,512,16,100,100,169061.93621800002,0.5,10.0,68.87103700637817,u_c_hilo.0,roulette wheel
76,512,16,100,100,182816.875823,0.5,20.0,89.69360709190369,u_c_hilo.0,roulette wheel
77,512,16,100,100,211658.707504,0.5,30.0,75.21929097175598,u_c_hilo.0,roulette wheel
78,512,16,100,200,159722.272027,0.3,10.0,122.67139315605164,u_c_hilo.0,roulette wheel
79,512,16,100,200,158460.58195999998,0.3,20.0,131.48900580406192,u_c_hilo.0,roulette wheel
80,512,16,100,200,166132.98328899994,0.3,30.0,119.86006808280943,u_c_hilo.0,roulette wheel
81,512,16,100,200,161036.64250699998,0.5,10.0,135.93967723846436,u_c_hilo.0,roulette wheel
82,512,16,100,200,159251.526243,0.5,20.0,173.40502405166626,u_c_hilo.0,roulette wheel
83,512,16,100,200,180006.35436899995,0.5,30.0,152.53419709205627,u_c_hilo.0,roulette wheel
84,512,16,200,100,196723.05365,0.3,10.0,157.91428399086,u_c_hilo.0,roulette wheel
85,512,16,200,100,241601.06421100002,0.3,20.0,140.24064207077026,u_c_hilo.0,roulette wheel
86,512,16,200,100,255433.496827,0.3,30.0,132.02864217758182,u_c_hilo.0,roulette wheel
87,512,16,200,100,222543.178056,0.5,10.0,190.76997303962708,u_c_hilo.0,roulette wheel
88,512,16,200,100,245289.79116800003,0.5,20.0,223.7483489513397,u_c_hilo.0,roulette wheel
89,512,16,200,100,261279.87427,0.5,30.0,212.74948811531067,u_c_hilo.0,roulette wheel
90,512,16,200,200,161952.84930399994,0.3,10.0,301.18540501594543,u_c_hilo.0,roulette wheel
91,512,16,200,200,192978.20593199995,0.3,20.0,278.88745498657227,u_c_hilo.0,roulette wheel
92,512,16,200,200,241195.018222,0.3,30.0,261.74625873565674,u_c_hilo.0,roulette wheel
93,512,16,200,200,160741.92042699998,0.5,10.0,366.72560691833496,u_c_hilo.0,roulette wheel
94,512,16,200,200,207748.18896600002,0.5,20.0,433.2415289878845,u_c_hilo.0,roulette wheel
95,512,16,200,200,247954.42349400002,0.5,30.0,421.5617849826813,u_c_hilo.0,roulette wheel
