,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,selection_method
19,512,16,100,100,245942.553221,0.5,20.0,81.4958941936493,u_c_hilo.0,roulette wheel
20,512,16,100,100,285587.61462199996,0.5,30.0,68.32556533813478,u_c_hilo.0,roulette wheel
21,512,16,100,100,16337224.744141,0.5,10.0,64.09258890151979,u_c_hihi.0,roulette wheel
22,512,16,100,100,18352059.277344,0.5,20.0,78.41236925125122,u_c_hihi.0,roulette wheel
23,512,16,100,100,20816482.976563,0.5,30.0,67.96674203872679,u_c_hihi.0,roulette wheel
24,512,16,100,200,486789.3186340001,0.3,10.0,113.91583728790285,u_c_lohi.0,roulette wheel
25,512,16,100,200,468474.05383199995,0.3,20.0,127.33787798881531,u_c_lohi.0,roulette wheel
26,512,16,100,200,469771.591555,0.3,30.0,114.56193804740906,u_c_lohi.0,roulette wheel
27,512,16,100,200,7048.427063000001,0.3,10.0,124.09587907791138,u_c_lolo.0,roulette wheel
28,512,16,100,200,6705.4706929999975,0.3,20.0,133.92411112785342,u_c_lolo.0,roulette wheel
29,512,16,100,200,8322.897858000002,0.3,30.0,117.03353595733644,u_c_lolo.0,roulette wheel
30,512,16,100,200,210017.358458,0.3,10.0,124.73154997825623,u_c_hilo.0,roulette wheel
31,512,16,100,200,210160.07605099995,0.3,20.0,133.3439679145813,u_c_hilo.0,roulette wheel
32,512,16,100,200,220192.44543400002,0.3,30.0,115.62571406364441,u_c_hilo.0,roulette wheel
33,512,16,100,200,15966321.554687,0.3,10.0,124.9439868927002,u_c_hihi.0,roulette wheel
34,512,16,100,200,16048136.46875,0.3,20.0,135.24465894699094,u_c_hihi.0,roulette wheel
35,512,16,100,200,16344416.083740005,0.3,30.0,113.18340110778809,u_c_hihi.0,roulette wheel
36,512,16,100,200,497238.940674,0.5,10.0,134.56015419960022,u_c_lohi.0,roulette wheel
37,512,16,100,200,426466.94166600006,0.5,20.0,164.6918063163757,u_c_lohi.0,roulette wheel
38,512,16,100,200,440551.258545,0.5,30.0,142.65842580795288,u_c_lohi.0,roulette wheel
39,512,16,100,200,6748.201741000003,0.5,10.0,135.41804599761966,u_c_lolo.0,roulette wheel
40,512,16,100,200,6969.1571079999985,0.5,20.0,165.09359574317932,u_c_lolo.0,roulette wheel
41,512,16,100,200,8300.176664999999,0.5,30.0,146.85772991180417,u_c_lolo.0,roulette wheel
42,512,16,100,200,201479.748953,0.5,10.0,134.33393406867978,u_c_hilo.0,roulette wheel
43,512,16,100,200,215594.194091,0.5,20.0,172.2032310962677,u_c_hilo.0,roulette wheel
44,512,16,100,200,248731.566499,0.5,30.0,146.23030614852902,u_c_hilo.0,roulette wheel
45,512,16,100,200,15401857.802733999,0.5,10.0,133.47591781616208,u_c_hihi.0,roulette wheel
46,512,16,100,200,14449175.0625,0.5,20.0,165.71591091156006,u_c_hihi.0,roulette wheel
47,512,16,100,200,14543548.695312,0.5,30.0,145.01486206054688,u_c_hihi.0,roulette wheel
48,512,16,200,100,507711.03466999996,0.3,10.0,151.98525404930115,u_c_lohi.0,roulette wheel
49,512,16,200,100,602774.6528350001,0.3,20.0,132.4948449134827,u_c_lohi.0,roulette wheel
50,512,16,200,100,682702.975587,0.3,30.0,122.60607385635376,u_c_lohi.0,roulette wheel
51,512,16,200,100,8682.034767000001,0.3,10.0,144.27159595489505,u_c_lolo.0,roulette wheel
52,512,16,200,100,9536.46443,0.3,20.0,130.3895878791809,u_c_lolo.0,roulette wheel
53,512,16,200,100,9730.326766000002,0.3,30.0,131.43520712852478,u_c_lolo.0,roulette wheel
54,512,16,200,100,261927.94556100012,0.3,10.0,154.31429219245908,u_c_hilo.0,roulette wheel
55,512,16,200,100,287295.81323200004,0.3,20.0,131.64496994018558,u_c_hilo.0,roulette wheel
56,512,16,200,100,295168.831725,0.3,30.0,131.85948181152344,u_c_hilo.0,roulette wheel
57,512,16,200,100,16398592.625,0.3,10.0,155.2779719829559,u_c_hihi.0,roulette wheel
58,512,16,200,100,20541006.152342997,0.3,20.0,130.23307704925534,u_c_hihi.0,roulette wheel
59,512,16,200,100,22241359.414062,0.3,30.0,130.63224601745605,u_c_hihi.0,roulette wheel
60,512,16,200,100,594672.613282,0.5,10.0,194.3982629776001,u_c_lohi.0,roulette wheel
61,512,16,200,100,619527.069092,0.5,20.0,193.3493220806121,u_c_lohi.0,roulette wheel
62,512,16,200,100,717245.3532660002,0.5,30.0,211.64739394187927,u_c_lohi.0,roulette wheel
63,512,16,200,100,9136.546172000002,0.5,10.0,195.04145002365112,u_c_lolo.0,roulette wheel
64,512,16,200,100,9863.550445,0.5,20.0,190.1359429359436,u_c_lolo.0,roulette wheel
65,512,16,200,100,10065.354575,0.5,30.0,244.0677192211151,u_c_lolo.0,roulette wheel
66,512,16,200,100,281244.382332,0.5,10.0,244.88805890083322,u_c_hilo.0,roulette wheel
67,512,16,200,100,289119.62487600005,0.5,20.0,220.31546878814697,u_c_hilo.0,roulette wheel
68,512,16,200,100,299414.334838,0.5,30.0,173.52043199539185,u_c_hilo.0,roulette wheel
69,512,16,200,100,17930914.859375,0.5,10.0,226.46484589576718,u_c_hihi.0,roulette wheel
70,512,16,200,100,20121966.433594,0.5,20.0,244.20604801177976,u_c_hihi.0,roulette wheel
71,512,16,200,100,21517792.102295,0.5,30.0,243.3496627807617,u_c_hihi.0,roulette wheel
72,512,16,200,200,421113.32977199997,0.3,10.0,327.8056058883667,u_c_lohi.0,roulette wheel
73,512,16,200,200,440013.68359500007,0.3,20.0,303.300883769989,u_c_lohi.0,roulette wheel
74,512,16,200,200,546578.501219,0.3,30.0,281.9241638183594,u_c_lohi.0,roulette wheel
75,512,16,200,200,6579.639787,0.3,10.0,335.8911719322205,u_c_lolo.0,roulette wheel
76,512,16,200,200,9001.827911000002,0.3,20.0,248.7633419036865,u_c_lolo.0,roulette wheel
77,512,16,200,200,9340.968681000002,0.3,30.0,245.1512222290039,u_c_lolo.0,roulette wheel
78,512,16,200,200,199120.214874,0.3,10.0,281.45926308631897,u_c_hilo.0,roulette wheel
79,512,16,200,200,266991.68539400003,0.3,20.0,259.6864721775055,u_c_hilo.0,roulette wheel
80,512,16,200,200,274826.443264,0.3,30.0,262.8589498996734,u_c_hilo.0,roulette wheel
81,512,16,200,200,13381024.088867,0.3,10.0,298.44888997077936,u_c_hihi.0,roulette wheel
82,512,16,200,200,14596899.123047,0.3,20.0,244.54276394844047,u_c_hihi.0,roulette wheel
83,512,16,200,200,17751583.1875,0.3,30.0,254.01344799995425,u_c_hihi.0,roulette wheel
84,512,16,200,200,436028.191895,0.5,10.0,343.52743196487427,u_c_lohi.0,roulette wheel
85,512,16,200,200,494444.128295,0.5,20.0,353.0469062328338,u_c_lohi.0,roulette wheel
86,512,16,200,200,507554.84668,0.5,30.0,378.22079181671137,u_c_lohi.0,roulette wheel
87,512,16,200,200,8374.382977999998,0.5,10.0,340.2549409866333,u_c_lolo.0,roulette wheel
88,512,16,200,200,9980.463292,0.5,20.0,320.48494982719416,u_c_lolo.0,roulette wheel
89,512,16,200,200,9758.405080999997,0.5,30.0,344.8923330307007,u_c_lolo.0,roulette wheel
90,512,16,200,200,228594.951661,0.5,10.0,344.4109280109405,u_c_hilo.0,roulette wheel
91,512,16,200,200,276317.278993,0.5,20.0,332.70231795310974,u_c_hilo.0,roulette wheel
92,512,16,200,200,298640.346314,0.5,30.0,396.60263419151306,u_c_hilo.0,roulette wheel
93,512,16,200,200,13556086.011719,0.5,10.0,339.94643306732183,u_c_hihi.0,roulette wheel
94,512,16,200,200,16275396.263671,0.5,20.0,397.3081111907959,u_c_hihi.0,roulette wheel
95,512,16,200,200,18601895.27246,0.5,30.0,436.46299600601196,u_c_hihi.0,roulette wheel
