,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,selection_method
66,512,16,200,200,367131.8594649999,0.3,10.0,326.65204215049744,u_c_lohi.0,roulette wheel
67,512,16,200,200,388028.79278600006,0.3,20.0,304.82910585403437,u_c_lohi.0,roulette wheel
68,512,16,200,200,503420.11499300005,0.3,30.0,284.3468186855316,u_c_lohi.0,roulette wheel
69,512,16,200,200,378457.496092,0.5,10.0,533.4883017539978,u_c_lohi.0,roulette wheel
70,512,16,200,200,501940.0688470001,0.5,20.0,504.6189877986908,u_c_lohi.0,roulette wheel
71,512,16,200,200,547783.6337299999,0.5,30.0,473.2984418869018,u_c_lohi.0,roulette wheel
72,512,16,100,100,234511.15000900003,0.3,10.0,80.33088707923889,u_c_hilo.0,roulette wheel
73,512,16,100,100,272950.22491400014,0.3,20.0,76.86113429069519,u_c_hilo.0,roulette wheel
74,512,16,100,100,269414.974028,0.3,30.0,66.57053112983704,u_c_hilo.0,roulette wheel
75,512,16,100,100,238225.148926,0.5,10.0,76.27240514755248,u_c_hilo.0,roulette wheel
76,512,16,100,100,270722.919677,0.5,20.0,95.57771015167236,u_c_hilo.0,roulette wheel
77,512,16,100,100,269686.34295900003,0.5,30.0,83.1518039703369,u_c_hilo.0,roulette wheel
78,512,16,100,200,204531.641145,0.3,10.0,133.67752504348758,u_c_hilo.0,roulette wheel
79,512,16,100,200,257240.68707300004,0.3,20.0,152.22793102264401,u_c_hilo.0,roulette wheel
80,512,16,100,200,258606.795519,0.3,30.0,133.79627084732056,u_c_hilo.0,roulette wheel
81,512,16,100,200,203975.942018,0.5,10.0,145.27915787696838,u_c_hilo.0,roulette wheel
82,512,16,100,200,253977.53354099998,0.5,20.0,187.4391827583313,u_c_hilo.0,roulette wheel
83,512,16,100,200,271654.81249900005,0.5,30.0,165.77060103416443,u_c_hilo.0,roulette wheel
84,512,16,200,100,278098.967955,0.3,10.0,171.78071784973145,u_c_hilo.0,roulette wheel
85,512,16,200,100,292783.11267,0.3,20.0,156.31715989112854,u_c_hilo.0,roulette wheel
86,512,16,200,100,296575.03682999994,0.3,30.0,143.89756298065188,u_c_hilo.0,roulette wheel
87,512,16,200,100,277068.762941,0.5,10.0,285.3186380863189,u_c_hilo.0,roulette wheel
88,512,16,200,100,302385.840929,0.5,20.0,266.51809978485113,u_c_hilo.0,roulette wheel
89,512,16,200,100,311676.4562070001,0.5,30.0,236.78117990493772,u_c_hilo.0,roulette wheel
90,512,16,200,200,267264.65045,0.3,10.0,338.03499317169184,u_c_hilo.0,roulette wheel
91,512,16,200,200,292392.715439,0.3,20.0,315.82852506637573,u_c_hilo.0,roulette wheel
92,512,16,200,200,296252.26837100013,0.3,30.0,291.4732329845428,u_c_hilo.0,roulette wheel
93,512,16,200,200,271288.51683100004,0.5,10.0,547.4891040325165,u_c_hilo.0,roulette wheel
94,512,16,200,200,284922.75475000014,0.5,20.0,519.1117491722107,u_c_hilo.0,roulette wheel
95,512,16,200,200,298647.15863,0.5,30.0,536.567467212677,u_c_hilo.0,roulette wheel
