,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,mutation,selection_method
0,512,16,100,100,102620.70844300002,0.3,10.0,178.1891131401062,u_s_hilo.0,0.0,roulette wheel
1,512,16,100,100,101575.80187999998,0.3,10.0,185.19394516944885,u_s_hilo.0,5.0,roulette wheel
2,512,16,100,100,100130.66156800004,0.3,10.0,186.84615397453308,u_s_hilo.0,10.0,roulette wheel
3,512,16,100,100,100332.04387,0.3,10.0,190.2199890613556,u_s_hilo.0,20.0,roulette wheel
4,512,16,100,100,100363.171507,0.3,10.0,191.09872698783875,u_s_hilo.0,30.0,roulette wheel
5,512,16,100,100,5141012.299712999,0.3,10.0,188.03418493270874,u_s_hihi.0,0.0,roulette wheel
6,512,16,100,100,4693661.661804998,0.3,10.0,185.9395911693573,u_s_hihi.0,5.0,roulette wheel
7,512,16,100,100,4670056.810775999,0.3,10.0,189.4966070652008,u_s_hihi.0,10.0,roulette wheel
8,512,16,100,100,4620447.925782002,0.3,10.0,190.0017898082733,u_s_hihi.0,20.0,roulette wheel
9,512,16,100,100,4743648.448488002,0.3,10.0,190.09343194961548,u_s_hihi.0,30.0,roulette wheel
10,512,16,100,100,147964.07385299998,0.3,10.0,188.10666179656985,u_s_lohi.0,0.0,roulette wheel
11,512,16,100,100,134997.70254600001,0.3,10.0,187.60528588294983,u_s_lohi.0,5.0,roulette wheel
12,512,16,100,100,134301.544077,0.3,10.0,190.95244002342224,u_s_lohi.0,10.0,roulette wheel
13,512,16,100,100,135115.477088,0.3,10.0,190.06690001487732,u_s_lohi.0,20.0,roulette wheel
14,512,16,100,100,133609.92913600005,0.3,10.0,188.91868591308602,u_s_lohi.0,30.0,roulette wheel
15,512,16,100,100,3661.163827999999,0.3,10.0,186.38116312026975,u_s_lolo.0,0.0,roulette wheel
16,512,16,100,100,3620.424364,0.3,10.0,191.50767588615417,u_s_lolo.0,5.0,roulette wheel
17,512,16,100,100,3582.7991020000013,0.3,10.0,189.33058524131766,u_s_lolo.0,10.0,roulette wheel
18,512,16,100,100,3589.2220800000014,0.3,10.0,188.55028915405273,u_s_lolo.0,20.0,roulette wheel
19,512,16,100,100,3594.5538409999986,0.3,10.0,192.5582067966461,u_s_lolo.0,30.0,roulette wheel
20,512,16,100,100,77783.278525,0.3,10.0,186.214567899704,u_i_hilo.0,0.0,roulette wheel
21,512,16,100,100,76394.45115299999,0.3,10.0,187.71136212348938,u_i_hilo.0,5.0,roulette wheel
22,512,16,100,100,75904.754896,0.3,10.0,190.8549840450287,u_i_hilo.0,10.0,roulette wheel
23,512,16,100,100,76298.26287799996,0.3,10.0,189.79223918914798,u_i_hilo.0,20.0,roulette wheel
24,512,16,100,100,75520.472098,0.3,10.0,194.09512305259705,u_i_hilo.0,30.0,roulette wheel
25,512,16,100,100,3161712.289917,0.3,10.0,181.38251900672915,u_i_hihi.0,0.0,roulette wheel
26,512,16,100,100,3294540.0681160013,0.3,10.0,188.14578104019162,u_i_hihi.0,5.0,roulette wheel
27,512,16,100,100,3214842.255616,0.3,10.0,186.6670560836792,u_i_hihi.0,10.0,roulette wheel
28,512,16,100,100,3212883.1126079992,0.3,10.0,186.06702423095703,u_i_hihi.0,20.0,roulette wheel
29,512,16,100,100,3108091.357506,0.3,10.0,188.31531286239624,u_i_hihi.0,30.0,roulette wheel
30,512,16,100,100,112174.641808,0.3,10.0,181.8590290546417,u_i_lohi.0,0.0,roulette wheel
31,512,16,100,100,112624.98306500001,0.3,10.0,188.54948282241818,u_i_lohi.0,5.0,roulette wheel
32,512,16,100,100,109789.889122,0.3,10.0,186.5824508666992,u_i_lohi.0,10.0,roulette wheel
33,512,16,100,100,110923.83178699999,0.3,10.0,181.3815667629242,u_i_lohi.0,20.0,roulette wheel
34,512,16,100,100,109428.97956099999,0.3,10.0,184.5657467842102,u_i_lohi.0,30.0,roulette wheel
35,512,16,100,100,2798.4244140000005,0.3,10.0,186.09720492362976,u_i_lolo.0,0.0,roulette wheel
36,512,16,100,100,2719.34452,0.3,10.0,183.9400010108948,u_i_lolo.0,5.0,roulette wheel
37,512,16,100,100,2698.1476680000005,0.3,10.0,191.2069041728973,u_i_lolo.0,10.0,roulette wheel
38,512,16,100,100,2656.9675720000005,0.3,10.0,185.3612940311432,u_i_lolo.0,20.0,roulette wheel
39,512,16,100,100,2644.8650339999995,0.3,10.0,189.564297914505,u_i_lolo.0,30.0,roulette wheel
40,512,16,100,100,165625.22473000002,0.3,10.0,181.82398891448966,u_c_hilo.0,0.0,roulette wheel
41,512,16,100,100,159426.79739400002,0.3,10.0,183.87028694152832,u_c_hilo.0,5.0,roulette wheel
42,512,16,100,100,158002.06654499998,0.3,10.0,185.9596879482269,u_c_hilo.0,10.0,roulette wheel
43,512,16,100,100,157462.00725299993,0.3,10.0,184.6135392189026,u_c_hilo.0,20.0,roulette wheel
44,512,16,100,100,157590.30262100007,0.3,10.0,187.33485507965088,u_c_hilo.0,30.0,roulette wheel
45,512,16,100,100,8722995.28125,0.3,10.0,186.1606011390686,u_c_hihi.0,0.0,roulette wheel
46,512,16,100,100,8341623.713253999,0.3,10.0,183.02668690681458,u_c_hihi.0,5.0,roulette wheel
47,512,16,100,100,8275587.960938,0.3,10.0,184.3917500972748,u_c_hihi.0,10.0,roulette wheel
48,512,16,100,100,8282652.488280999,0.3,10.0,188.33588290214539,u_c_hihi.0,20.0,roulette wheel
49,512,16,100,100,8251583.0,0.3,10.0,188.76957988739014,u_c_hihi.0,30.0,roulette wheel
50,512,16,100,100,279205.390626,0.3,10.0,178.41478085517883,u_c_lohi.0,0.0,roulette wheel
51,512,16,100,100,270529.677825,0.3,10.0,185.10918927192688,u_c_lohi.0,5.0,roulette wheel
52,512,16,100,100,274084.3295850001,0.3,10.0,184.15551018714905,u_c_lohi.0,10.0,roulette wheel
53,512,16,100,100,268628.56704300013,0.3,10.0,187.36929798126218,u_c_lohi.0,20.0,roulette wheel
54,512,16,100,100,268048.32483,0.3,10.0,185.6910560131073,u_c_lohi.0,30.0,roulette wheel
55,512,16,100,100,5488.260271,0.3,10.0,179.44839215278625,u_c_lolo.0,0.0,roulette wheel
56,512,16,100,100,5395.234986999997,0.3,10.0,183.90972900390625,u_c_lolo.0,5.0,roulette wheel
57,512,16,100,100,5344.584729,0.3,10.0,184.05446100234985,u_c_lolo.0,10.0,roulette wheel
58,512,16,100,100,5320.018936999997,0.3,10.0,186.40437126159668,u_c_lolo.0,20.0,roulette wheel
59,512,16,100,100,5352.4835029999995,0.3,10.0,189.08712601661682,u_c_lolo.0,30.0,roulette wheel
