,jobs,machines,numInd,numGen,makespan,to_matrix_percentage,elitismo,exec_time,instance,mutation,selection_method
0,512,16,100,100,104140.32448700003,0.3,10.0,188.51119494438169,u_s_hilo.0,0.0,roulette wheel
1,512,16,100,100,101514.76125500002,0.3,10.0,186.95593810081482,u_s_hilo.0,10.0,roulette wheel
2,512,16,100,100,100885.18514399996,0.3,10.0,189.56003999710083,u_s_hilo.0,20.0,roulette wheel
3,512,16,100,100,100141.42523800004,0.3,10.0,191.8136749267578,u_s_hilo.0,30.0,roulette wheel
4,512,16,100,100,4913695.266719,0.3,10.0,195.4185657501221,u_s_hihi.0,0.0,roulette wheel
5,512,16,100,100,4838432.954219,0.3,10.0,184.68718004226685,u_s_hihi.0,10.0,roulette wheel
6,512,16,100,100,4821846.058288999,0.3,10.0,184.4993929862976,u_s_hihi.0,20.0,roulette wheel
7,512,16,100,100,4689160.036982999,0.3,10.0,180.64416408538816,u_s_hihi.0,30.0,roulette wheel
8,512,16,100,100,142766.19490499998,0.3,10.0,180.47474813461304,u_s_lohi.0,0.0,roulette wheel
9,512,16,100,100,139293.8970979999,0.3,10.0,192.22000694274902,u_s_lohi.0,10.0,roulette wheel
10,512,16,100,100,139192.08416600002,0.3,10.0,183.10137701034543,u_s_lohi.0,20.0,roulette wheel
11,512,16,100,100,135630.963501,0.3,10.0,185.5422809123993,u_s_lohi.0,30.0,roulette wheel
12,512,16,100,100,3724.224728,0.3,10.0,184.72593784332275,u_s_lolo.0,0.0,roulette wheel
13,512,16,100,100,3617.6059149999996,0.3,10.0,185.04350018501282,u_s_lolo.0,10.0,roulette wheel
14,512,16,100,100,3588.824516000001,0.3,10.0,192.870640039444,u_s_lolo.0,20.0,roulette wheel
15,512,16,100,100,3617.6059149999996,0.3,10.0,197.8174557685852,u_s_lolo.0,30.0,roulette wheel
16,512,16,100,100,77783.278525,0.3,10.0,190.91415882110599,u_i_hilo.0,0.0,roulette wheel
17,512,16,100,100,76394.45115299999,0.3,10.0,187.68709993362427,u_i_hilo.0,10.0,roulette wheel
18,512,16,100,100,76158.26426499999,0.3,10.0,185.43147897720337,u_i_hilo.0,20.0,roulette wheel
19,512,16,100,100,76394.45115299999,0.3,10.0,185.1295759677887,u_i_hilo.0,30.0,roulette wheel
20,512,16,100,100,3240628.3557139994,0.3,10.0,176.80611395835876,u_i_hihi.0,0.0,roulette wheel
21,512,16,100,100,3244645.769288,0.3,10.0,179.3902838230133,u_i_hihi.0,10.0,roulette wheel
22,512,16,100,100,3277756.4650889994,0.3,10.0,180.98994994163516,u_i_hihi.0,20.0,roulette wheel
23,512,16,100,100,3283758.715818,0.3,10.0,183.61382794380188,u_i_hihi.0,30.0,roulette wheel
24,512,16,100,100,112174.641808,0.3,10.0,179.61751818656919,u_i_lohi.0,0.0,roulette wheel
25,512,16,100,100,111723.49691899995,0.3,10.0,185.54384922981262,u_i_lohi.0,10.0,roulette wheel
26,512,16,100,100,116443.377594,0.3,10.0,184.11445713043213,u_i_lohi.0,20.0,roulette wheel
27,512,16,100,100,117282.779503,0.3,10.0,184.93466305732727,u_i_lohi.0,30.0,roulette wheel
28,512,16,100,100,2741.428451,0.3,10.0,173.5989332199097,u_i_lolo.0,0.0,roulette wheel
29,512,16,100,100,2709.8517579999993,0.3,10.0,189.37502193450928,u_i_lolo.0,10.0,roulette wheel
30,512,16,100,100,2712.904235,0.3,10.0,187.179132938385,u_i_lolo.0,20.0,roulette wheel
31,512,16,100,100,2696.0347810000007,0.3,10.0,194.78809881210327,u_i_lolo.0,30.0,roulette wheel
32,512,16,100,100,165625.22473000002,0.3,10.0,188.13640713691711,u_c_hilo.0,0.0,roulette wheel
33,512,16,100,100,159155.40768400006,0.3,10.0,190.7627618312836,u_c_hilo.0,10.0,roulette wheel
34,512,16,100,100,158410.420654,0.3,10.0,190.49695992469788,u_c_hilo.0,20.0,roulette wheel
35,512,16,100,100,159997.82524699994,0.3,10.0,191.76094484329224,u_c_hilo.0,30.0,roulette wheel
36,512,16,100,100,8585173.08093,0.3,10.0,185.42204093933103,u_c_hihi.0,0.0,roulette wheel
37,512,16,100,100,8412087.929873003,0.3,10.0,191.89837312698364,u_c_hihi.0,10.0,roulette wheel
38,512,16,100,100,8349426.326051,0.3,10.0,189.98707914352417,u_c_hihi.0,20.0,roulette wheel
39,512,16,100,100,8245526.930664,0.3,10.0,192.85951209068298,u_c_hihi.0,30.0,roulette wheel
40,512,16,100,100,272668.8743580001,0.3,10.0,186.48527479171761,u_c_lohi.0,0.0,roulette wheel
41,512,16,100,100,273419.27660700004,0.3,10.0,187.01586198806763,u_c_lohi.0,10.0,roulette wheel
42,512,16,100,100,271385.61889800004,0.3,10.0,194.12910795211792,u_c_lohi.0,20.0,roulette wheel
43,512,16,100,100,271341.7598370001,0.3,10.0,191.17029666900643,u_c_lohi.0,30.0,roulette wheel
44,512,16,100,100,5537.918600000003,0.3,10.0,195.16061902046204,u_c_lolo.0,0.0,roulette wheel
45,512,16,100,100,5344.584729,0.3,10.0,189.8042099475861,u_c_lolo.0,10.0,roulette wheel
46,512,16,100,100,5385.584773000001,0.3,10.0,191.8393018245697,u_c_lolo.0,20.0,roulette wheel
47,512,16,100,100,5388.196642000001,0.3,10.0,191.55939292907715,u_c_lolo.0,30.0,roulette wheel
